Symbol	Name	LastSale	MarketCap	ADR TSO	IPOyear	Sector	industry	Summary Quote
FWLT	Foster Wheeler AG.	27.06	2655497759.64	n/a	n/a	Basic Industries	Military/Government/Technical	http://www.nasdaq.com/symbol/fwlt
FMI	Foundation Medicine, Inc.	29.82	810279238.44	n/a	1989	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/fmi
FXCB	Fox Chase Bancorp, Inc.	17.41	211402666	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/fxcb
FOXF	Fox Factory Holding Corp.	18.25	662786837.75	n/a	n/a	Consumer Non-Durables	Motor Vehicles	http://www.nasdaq.com/symbol/foxf
FRAN	Francesca&#39;s Holdings Corporation	17.64	777757090.32	n/a	n/a	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/fran
FELE	Franklin Electric Co., Inc.	38.39	1825362076.67	n/a	n/a	Consumer Durables	Metal Fabrications	http://www.nasdaq.com/symbol/fele
FRNK	Franklin Financial Corporation	18.89	236133311.6	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/frnk
FRED	Fred&#39;s, Inc.	16.27	597662554.21	n/a	1992	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/fred
FREE	FreeSeas Inc.	0.3501	26351238.9249	n/a	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/free
RAIL	Freightcar America, Inc.	23.76	286079975.28	n/a	1992	Capital Goods	Railroads	http://www.nasdaq.com/symbol/rail
FEIM	Frequency Electronics, Inc.	10.99	93565266.27	n/a	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/feim
FTR	Frontier Communications Corporation	4.725	4723691175	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/ftr
FSBW	FS Bancorp, Inc.	17.15	55568143.75	n/a	n/a	Finance	Banks	http://www.nasdaq.com/symbol/fsbw
FTD	FTD Companies, Inc.	31.59	0	n/a	2005	n/a	n/a	http://www.nasdaq.com/symbol/ftd
FSYS	Fuel Systems Solutions, Inc.	17.01	341541510.66	n/a	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/fsys
FTEK	Fuel Tech, Inc.	4.5	100686928.5	n/a	n/a	Capital Goods	Pollution Control Equipment	http://www.nasdaq.com/symbol/ftek
FCEL	FuelCell Energy, Inc.	1.35	259284377.7	n/a	n/a	Energy	Industrial Machinery/Components	http://www.nasdaq.com/symbol/fcel
FULL	Full Circle Capital Corporation	8.01	60630749.82	n/a	2010	n/a	n/a	http://www.nasdaq.com/symbol/full
FULLL	Full Circle Capital Corporation	26	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fulll
FLL	Full House Resorts, Inc.	2.74	51335765.94	n/a	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/fll
FULT	Fulton Financial Corporation	12.11	2347099650	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fult
FURX	Furiex Pharmaceuticals, Inc.	33.67	346724367.08	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/furx
FFHL	Fuwei Films (Holdings) Co., Ltd.	1.14	14891250	n/a	2006	Capital Goods	Specialty Chemicals	http://www.nasdaq.com/symbol/ffhl
FXEN	FX Energy, Inc.	3.54	189080012.82	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/fxen
GK	G&K Services, Inc.	60.34	1195250984.34	n/a	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/gk
WILC	G. Willi-Food International,  Ltd.	7.53	97696064.85	n/a	n/a	Consumer Non-Durables	Food Distributors	http://www.nasdaq.com/symbol/wilc
GAIA	Gaiam, Inc.	6.32	143809596.56	n/a	1999	Consumer Services	Movies/Entertainment	http://www.nasdaq.com/symbol/gaia
GALT	Galectin Therapeutics Inc.	8.52	143802093.6	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/galt
GALTU	Galectin Therapeutics Inc.	25.87	0	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/galtu
GALTW	Galectin Therapeutics Inc.	4.98	0	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/galtw
GALE	Galena Biopharma, Inc.	2.27	192413051.93	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/gale
GLPI	Gaming and Leisure Properties, Inc.	46.9	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/glpi
GPIC	Gaming Partners International Corporation	8.25	65307775.5	n/a	n/a	Consumer Non-Durables	Recreational Products/Toys	http://www.nasdaq.com/symbol/gpic
GRMN	Garmin Ltd.	47.95	9977312193.1	n/a	2000	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/grmn
GARS	Garrison Capital Inc.	14.47	242499532.13	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gars
GKNT	Geeknet, Inc.	17.99	118821521.35	n/a	n/a	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/gknt
GENC	Gencor Industries Inc.	9.14	86993331.8	n/a	n/a	Capital Goods	Construction/Ag Equipment/Trucks	http://www.nasdaq.com/symbol/genc
GNCMA	General Communication, Inc.	9.8	398776219.8	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/gncma
GFN	General Finance Corporation	5.9	71793931.7	n/a	n/a	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/gfn
GFNCP	General Finance Corporation	100.09	0	n/a	n/a	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/gfncp
GENE	Genetic Technologies Ltd	1.91	29590470.63	n/a	1980	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/gene
GNMK	GenMark Diagnostics, Inc.	11.79	385948621.08	n/a	2010	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/gnmk
GHDX	Genomic Health, Inc.	32.92	1008078248.12	n/a	2005	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/ghdx
GNTX	Gentex Corporation	29	4183527037	n/a	1981	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/gntx
THRM	Gentherm Inc	24.18	823777369.74	n/a	2006	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/thrm
GENT	Gentium SpA	47.85	726050395.95	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/gent
GTIV	Gentiva Health Services, Inc.	11.15	349943430.15	n/a	n/a	Health Care	Medical/Nursing Services	http://www.nasdaq.com/symbol/gtiv
GNVC	GenVec, Inc.	1.47	20107078.95	n/a	2000	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/gnvc
GMETP	GeoMet, Inc.	7.01	38355986.1	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/gmetp
GTWN	Georgetown Bancorp, Inc.	14.67	27622803.15	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/gtwn
GEOS	Geospace Technologies Corporation	99.24	1281318999.84	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/geos
GABC	German American Bancorp, Inc.	27.78	351884704.08	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/gabc
GERN	Geron Corporation	3.6	463137760.8	n/a	1996	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/gern
GEVO	Gevo, Inc.	1.32	61957436.64	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/gevo
ROCK	Gibraltar Industries, Inc.	17.08	524316032.8	n/a	1993	Capital Goods	Steel/Iron Ore	http://www.nasdaq.com/symbol/rock
GIGM	GigaMedia Limited	1.01	51227175.76	n/a	n/a	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/gigm
GIGA	Giga-tronics Incorporated	0.9201	4655473.2147	n/a	1983	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/giga
GIII	G-III Apparel Group, LTD.	55.74	1136934186.78	n/a	1989	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/giii
GILT	Gilat Satellite Networks Ltd.	5.1501	216436789.3245	n/a	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/gilt
GILD	Gilead Sciences, Inc.	67.365	103294062525.69	n/a	1992	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/gild
GIVN	Given Imaging Ltd.	21.07	666996471.12	n/a	2001	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/givn
GBCI	Glacier Bancorp, Inc.	27.97	2058316635.35	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/gbci
GLAD	Gladstone Capital Corporation	8.88	186481420.8	n/a	2001	n/a	n/a	http://www.nasdaq.com/symbol/glad
GLADP	Gladstone Capital Corporation	25.99	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gladp
GOOD	Gladstone Commercial Corporation	19.02	271196517.84	n/a	1980	Consumer Services	Real Estate	http://www.nasdaq.com/symbol/good
GOODN	Gladstone Commercial Corporation	25.85	0	n/a	n/a	Consumer Services	Real Estate	http://www.nasdaq.com/symbol/goodn
GOODO	Gladstone Commercial Corporation	24.98	28727000	n/a	n/a	Consumer Services	Real Estate	http://www.nasdaq.com/symbol/goodo
GOODP	Gladstone Commercial Corporation	25.1	25100000	n/a	n/a	Consumer Services	Real Estate	http://www.nasdaq.com/symbol/goodp
GAIN	Gladstone Investment Corporation	7.14	189038340.12	n/a	2005	n/a	n/a	http://www.nasdaq.com/symbol/gain
GAINP	Gladstone Investment Corporation	26.2	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gainp
LAND	Gladstone Land Corporation	16	104484224	n/a	1993	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/land
GLCH	Gleacher & Company, Inc.	12.76	79154924.64	n/a	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/glch
GLBZ	Glen Burnie Bancorp	11.65	31965677.75	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/glbz
GDEF	Global Defense & National Security Systems, Inc.	10.0499	83684864.0565	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gdef
ENT	Global Eagle Entertainment Inc.	10.25	369628694	n/a	1998	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/ent
GBLI	Global Indemnity plc	24.99	629363928.69	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/gbli
GLPW	Global Power Equipment Group Inc	20.6	350491366.4	n/a	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/glpw
GSOL	Global Sources Ltd.	7.38	253856347.02	n/a	n/a	Consumer Services	Advertising	http://www.nasdaq.com/symbol/gsol
QQQC	Global X NASDAQ China Technology ETF	20.3756	10187800	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qqqc
SOCL	Global X Social Media Index ETF	19.52	96624000	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/socl
GAI	Global-Tech Advanced Innovations Inc.	6.87	20893229.49	n/a	1971	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/gai
GSM	Globe Specialty Metals Inc.	17.71	1333758111.07	n/a	2009	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/gsm
GCOM	Globecomm Systems Inc.	14.09	336900663.98	n/a	1997	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/gcom
GLBS	Globus Maritime Limited	2.69	27483969.41	n/a	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/glbs
GLUU	Glu Mobile Inc.	3.2	249359555.2	n/a	2007	Technology	EDP Services	http://www.nasdaq.com/symbol/gluu
GOGO	Gogo Inc.	18.04	1517116194	n/a	n/a	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/gogo
GLNG	Golar LNG Limited	38	3059726256	n/a	n/a	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/glng
GMLP	Golar LNG Partners LP	31.26	1766594098.02	n/a	n/a	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/gmlp
GLDC	Golden Enterprises, Inc.	4.126	48408839.632	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/gldc
GBDC	Golub Capital BDC, Inc.	17.56	759326095.8	n/a	2010	n/a	n/a	http://www.nasdaq.com/symbol/gbdc
GTIM	Good Times Restaurants Inc.	2.58	12709632.12	n/a	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/gtim
GOOG	Google Inc.	1022.75	283017121743.25	n/a	2004	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/goog
GMAN	Gordmans Stores, Inc.	9.77	189782992.52	n/a	2010	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/gman
LOPE	Grand Canyon Education, Inc.	47.6	2141376868.4	n/a	2008	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/lope
GRVY	GRAVITY Co., Ltd.	1.22	33910632	n/a	2005	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/grvy
GLDD	Great Lakes Dredge & Dock Corporation	8.53	507300987.98	n/a	n/a	Basic Industries	Military/Government/Technical	http://www.nasdaq.com/symbol/gldd
GSBC	Great Southern Bancorp, Inc.	27.57	376302544.02	n/a	1989	Finance	Major Banks	http://www.nasdaq.com/symbol/gsbc
GMCR	Green Mountain Coffee Roasters, Inc.	59.93	9033797918.73	n/a	1993	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/gmcr
GPRE	Green Plains Renewable Energy, Inc.	15.77	480627021	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/gpre
GCBC	Greene County Bancorp, Inc.	26.05	109361911.7	n/a	n/a	Finance	Banks	http://www.nasdaq.com/symbol/gcbc
GLRE	Greenlight Reinsurance, Ltd.	31.44	962885055.6	n/a	2007	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/glre
GRIF	Griffin Land & Nurseries, Inc.	32.4	166742258.4	n/a	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/grif
GRFS	Grifols, S.A.	30.36	9914490478.2	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/grfs
GRPN	Groupon, Inc.	10.005	6658780436.355	n/a	n/a	Technology	Advertising	http://www.nasdaq.com/symbol/grpn
OMAB	Grupo Aeroportuario del Centro Norte S.A.B. de C.V.	26.32	1313129540.8	n/a	2006	Transportation	Aerospace	http://www.nasdaq.com/symbol/omab
GGAL	Grupo Financiero Galicia S.A.	9.58	1189267906	n/a	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/ggal
GSIG	GSI Group, Inc.	10.85	368358693.5	n/a	n/a	Energy	Industrial Machinery/Components	http://www.nasdaq.com/symbol/gsig
GSIT	GSI Technology, Inc.	6.58	181213265.8	n/a	2007	Technology	Semiconductors	http://www.nasdaq.com/symbol/gsit
GSVC	GSV Capital Corp	15.44	298302344	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gsvc
GTAT	GT Advanced Technologies, Inc.	9.85	1217860944.25	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/gtat
GTXI	GTx, Inc.	1.66	104887745.74	n/a	2004	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/gtxi
GPRC	Guanwei Recycling Corp.	2.86	29766419.54	n/a	n/a	Basic Industries	Containers/Packaging	http://www.nasdaq.com/symbol/gprc
GBNK	Guaranty Bancorp	13.26	283633561.38	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/gbnk
GFED	Guaranty Federal Bancshares, Inc.	11.3	30876470.3	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/gfed
GUID	Guidance Software, Inc.	8.7	249733500	n/a	2006	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/guid
GIFI	Gulf Island Fabrication, Inc.	25.66	371332634.24	n/a	1997	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/gifi
GURE	Gulf Resources, Inc.	2.1	80573860.5	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/gure
GPOR	Gulfport Energy Corporation	57.7	4474496866.2	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/gpor
GWPH	GW Pharmaceuticals Plc	29.04	429565371.84	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/gwph
GYRO	Gyrodyne Company of America, Inc.	75.36	111734764.8	n/a	n/a	Consumer Services	Building operators	http://www.nasdaq.com/symbol/gyro
HEES	H&E Equipment Services, Inc.	29.38	1034296810.56	n/a	2006	n/a	n/a	http://www.nasdaq.com/symbol/hees
HNRG	Hallador Energy Company	6.96	199090800	n/a	n/a	Energy	Coal Mining	http://www.nasdaq.com/symbol/hnrg
HALL	Hallmark Financial Services, Inc.	8.67	167014172.19	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/hall
HALO	Halozyme Therapeutics, Inc.	11.5	1302784193	n/a	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/halo
HBK	Hamilton Bancorp, Inc.	14.91	55211730	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/hbk
HBNK	Hampden Bancorp, Inc.	17.42	98256534.48	n/a	n/a	Finance	Banks	http://www.nasdaq.com/symbol/hbnk
HMPR	Hampton Roads Bankshares Inc	1.37	233260671.68	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/hmpr
HBHC	Hancock Holding Company	33.33	2735974475.19	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/hbhc
HNH	Handy & Harman Ltd.	23.2	309214889.6	n/a	n/a	Capital Goods	Industrial Specialties	http://www.nasdaq.com/symbol/hnh
HAFC	Hanmi Financial Corporation	18	568927566	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/hafc
HNSN	Hansen Medical, Inc.	1.83	123985305.39	n/a	2006	Health Care	Industrial Specialties	http://www.nasdaq.com/symbol/hnsn
HSOL	Hanwha SolarOne Co., Ltd.	4.945	458429345.295	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/hsol
HDNG	Hardinge, Inc.	14.93	175555046.99	n/a	1995	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/hdng
HLIT	Harmonic Inc.	7.3	735903597.6	n/a	1995	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/hlit
TINY	Harris & Harris Group, Inc.	3.05	95035730.8	n/a	n/a	Finance	Finance/Investors Services	http://www.nasdaq.com/symbol/tiny
HPOL	Harris Interactive, Inc.	1.95	113685282.75	n/a	1999	Consumer Services	Professional Services	http://www.nasdaq.com/symbol/hpol
HART          	Harvard Apparatus Regenerative Technology, Inc.	4.43	0	n/a	1984	n/a	n/a	http://www.nasdaq.com/symbol/hart          
HBIO	Harvard Bioscience, Inc.	4.15	127411735.45	n/a	2000	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/hbio
HCAP	Harvest Capital Credit Corporation	14.76	89860326.48	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/hcap
HAS	Hasbro, Inc.	52.29	6783375415.95	n/a	n/a	Consumer Non-Durables	Recreational Products/Toys	http://www.nasdaq.com/symbol/has
HAST	Hastings Entertainment, Inc.	2.02	16449500.34	n/a	1998	Consumer Services	Consumer Electronics/Video Chains	http://www.nasdaq.com/symbol/hast
HAUP	Hauppauge Digital, Inc.	0.36	3644043.84	n/a	n/a	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/haup
HA	Hawaiian Holdings, Inc.	8.25	432193286.25	n/a	n/a	Transportation	Air Freight/Delivery Services	http://www.nasdaq.com/symbol/ha
HCOM	Hawaiian Telcom Holdco, Inc.	26.58	274743744.72	n/a	1997	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/hcom
HWKN	Hawkins, Inc.	36.12	383090237.04	n/a	n/a	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/hwkn
HWBK	Hawthorn Bancshares, Inc.	13.75	69199336.25	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/hwbk
HAYN	Haynes International, Inc.	54.41	671016330.72	n/a	2007	Capital Goods	Steel/Iron Ore	http://www.nasdaq.com/symbol/hayn
HCIIP	HCI Group, Inc.	45.09	0	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/hciip
HDS	HD Supply Holdings, Inc.	20.282	3895775240.696	n/a	1987	Consumer Services	Office Equipment/Supplies/Services	http://www.nasdaq.com/symbol/hds
HIIQ	Health Insurance Innovations, Inc.	12.49	173314499.89	n/a	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/hiiq
HCSG	Healthcare Services Group, Inc.	27	1884735000	n/a	1983	Finance	Diversified Commercial Services	http://www.nasdaq.com/symbol/hcsg
HSTM	HealthStream, Inc.	32.8	894016414.4	n/a	2000	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/hstm
HWAY	Healthways, Inc.	11.56	397646740.92	n/a	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/hway
HTLD	Heartland Express, Inc.	14.33	1215708750.27	n/a	1986	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/htld
HTLF	Heartland Financial USA, Inc.	26.59	450728499.27	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/htlf
HTWR	Heartware International, Inc.	73.97	1216746880.18	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/htwr
HTBX	Heat Biologics, Inc.	9.17	56805573.23	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/htbx
HSII	Heidrick & Struggles International, Inc.	18.6	336882753.6	n/a	1999	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/hsii
HELE	Helen of Troy Limited	46.12	1477938275.52	n/a	1971	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/hele
HMNY	Helios and Matheson Analytics Inc	5.61	13073757.18	n/a	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/hmny
HMTV	Hemisphere Media Group, Inc.	9.37	422217381.61	n/a	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/hmtv
HSIC	Henry Schein, Inc.	110.18	9529599865.1	n/a	1995	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/hsic
HERO	Hercules Offshore, Inc.	6.58	1051145873.54	n/a	2005	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/hero
HTBK	Heritage Commerce Corp	7.6	200172759.6	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/htbk
