Symbol	Name	LastSale	MarketCap	ADR TSO	IPOyear	Sector	industry	Summary Quote
MTCN	ArcelorMittal	24.34	0	n/a	n/a	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/mtcn
ARH^C	Arch Capital Group Ltd.	24.43	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/arh^c
ACI	Arch Coal, Inc.	4.38	929615575.62	n/a	1988	Energy	Coal Mining	http://www.nasdaq.com/symbol/aci
ADM	Archer-Daniels-Midland Company	41.76	27476830540.8	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/adm
ARCO	Arcos Dorados Holdings Inc.	11.74	2463806870.26	n/a	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/arco
ASC	Ardmore Shipping Corporation	13.12	236816000	n/a	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/asc
AFC	Ares Capital Corporation	23.36	186880000	n/a	1984	n/a	n/a	http://www.nasdaq.com/symbol/afc
ARN	Ares Capital Corporation	25.98	0	n/a	1993	n/a	n/a	http://www.nasdaq.com/symbol/arn
ARU	Ares Capital Corporation	24.86	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/aru
ARY	Ares Capital Corporation	25.4839	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ary
ACRE	Ares Commercial Real Estate Corporation	13	362548667	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/acre
ARDC	Ares Dynamic Credit Allocation Fund, Inc.	18.06	309973442.1	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ardc
ARMF	Ares Multi-Strategy Credit Fund, Inc.	22.65	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/armf
AGX	Argan, Inc.	23.02	322672514.02	n/a	n/a	Basic Industries	Engineering & Construction	http://www.nasdaq.com/symbol/agx
AI	Arlington Asset Investment Corp	24.9	399594328.5	n/a	1972	Finance	Finance/Investors Services	http://www.nasdaq.com/symbol/ai
AIW	Arlington Asset Investment Corp	21.66	0	n/a	n/a	Finance	Finance/Investors Services	http://www.nasdaq.com/symbol/aiw
AHH	Armada Hoffler Properties, Inc.	9.58	183588293.9	n/a	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/ahh
ARR	ARMOUR Residential REIT, Inc.	4.08	1513292979.36	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/arr
ARR^A	ARMOUR Residential REIT, Inc.	22.29	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/arr^a
ARR^B	ARMOUR Residential REIT, Inc.	20.86	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/arr^b
AWI	Armstrong World Industries Inc	51.54	2791092779.1	n/a	n/a	Consumer Non-Durables	Plastic Products	http://www.nasdaq.com/symbol/awi
ARW	Arrow Electronics, Inc.	49.68	5004848301.84	n/a	n/a	Consumer Non-Durables	Electronic Components	http://www.nasdaq.com/symbol/arw
AJG	Arthur J. Gallagher & Co.	47.35	6228324300	n/a	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/ajg
APAM	Artisan Partners Asset Management Inc.	60.42	863246883.12	n/a	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/apam
ASA	ASA Gold and Precious Metals Limited	13.55	261378212.75	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/asa
ABG	Asbury Automotive Group Inc	48.47	1500510703.58	n/a	1996	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/abg
AHT	Ashford Hospitality Trust Inc	12.55	1011109524.8	n/a	1987	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/aht
AHT^A	Ashford Hospitality Trust Inc	25.66	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/aht^a
AHT^D	Ashford Hospitality Trust Inc	25.29	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/aht^d
AHT^E	Ashford Hospitality Trust Inc	25.8696	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/aht^e
ASH	Ashland Inc.	88.36	6835302073	n/a	n/a	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/ash
APB	Asia Pacific Fund, Inc. (The)	10.59	109543733.07	n/a	1987	n/a	n/a	http://www.nasdaq.com/symbol/apb
GRR	Asia Tigers Fund, Inc. (The)	12.06	43103706.3	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/grr
AHL	Aspen Insurance Holdings Limited	39.2	2646658168	n/a	2003	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/ahl
AHL^A	Aspen Insurance Holdings Limited	25.77	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ahl^a
AHL^B	Aspen Insurance Holdings Limited	25.08	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ahl^b
AHL^C	Aspen Insurance Holdings Limited	23.73	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ahl^c
ABW^B	Associated Banc-Corp	28.45	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/abw^b
AEC	Associated Estates Realty Corporation	14.8	851030428.8	n/a	1993	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/aec
AIZ	Assurant, Inc.	59.58	4332476000.16	n/a	2004	Finance	Accident &Health Insurance	http://www.nasdaq.com/symbol/aiz
AGO	Assured Guaranty Ltd.	20.76	3798791955	n/a	1987	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/ago
AGO^B	Assured Guaranty Ltd.	24.28	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ago^b
AGO^E	Assured Guaranty Ltd.	22.21	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ago^e
AGO^F	Assured Guaranty Ltd.	20.6401	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ago^f
AF	Astoria Financial Corporation	13.19	1304030959.18	n/a	1991	Finance	Savings Institutions	http://www.nasdaq.com/symbol/af
AF^C	Astoria Financial Corporation	21.87	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/af^c
AZN	Astrazeneca PLC	53.07	66487289013.6	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/azn
T	AT&T Inc.	35.82	188699760000	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/t
ATHL	ATHLON ENERGY INC.	29.56	2427735870.84	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/athl
AT	Atlantic Power Corporation	4.36	523203906.56	n/a	n/a	Energy	Electric Utilities: Central	http://www.nasdaq.com/symbol/at
ATLS	Atlas Energy, L.P.	49.51	2544297808.74	n/a	1995	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/atls
APL	Atlas Pipeline Partners, L.P.	37.02	2875932277.14	n/a	2000	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/apl
ARP	Atlas Resource Partners, L.P.	20.25	1203645825	n/a	2005	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/arp
ATO	Atmos Energy Corporation	44.68	4049804627.48	n/a	n/a	Public Utilities	Oil/Gas Transmission	http://www.nasdaq.com/symbol/ato
ATW	Atwood Oceanics, Inc.	54.2	3466843596.8	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/atw
AUO	AU Optronics Corp	3.05	2692249030	n/a	2002	Technology	Semiconductors	http://www.nasdaq.com/symbol/auo
AUQ	AuRico Gold Inc.	4.34	1072424611.3	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/auq
ALV	Autoliv, Inc.	90.9	8716668609.6	n/a	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/alv
AN	AutoNation, Inc.	47.61	5799478842	n/a	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/an
AZO	AutoZone, Inc.	447.42	15226490059.2	n/a	1991	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/azo
AVB	AvalonBay Communities, Inc.	124.42	16100308071.48	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/avb
ACP	Avenue Income Credit Strategies Fund	17.04	167086640.16	n/a	2011	n/a	n/a	http://www.nasdaq.com/symbol/acp
AVY	Avery Dennison Corporation	46.99	4539978227.62	n/a	n/a	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/avy
AVG	AVG Technologies N.V.	20.03	1094509685.57	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/avg
AVA	Avista Corporation	28.17	1689790605.39	n/a	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/ava
AVIV	Aviv REIT, Inc.	25.12	937441297.76	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/aviv
AV	Aviva plc	14.39	20906604588.91	n/a	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/av
AVV	Aviva plc	26.99	0	n/a	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/avv
AVT	Avnet, Inc.	39.77	5471249058.59	n/a	n/a	Consumer Non-Durables	Electronic Components	http://www.nasdaq.com/symbol/avt
AVP	Avon Products, Inc.	17.77	7708078915.01	n/a	n/a	Consumer Non-Durables	Package Goods/Cosmetics	http://www.nasdaq.com/symbol/avp
AVX	AVX Corporation	13.33	2248037463.43	n/a	1972	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/avx
AXLL	Axiall Corporation	41.9	2927764259.8	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/axll
AXS	Axis Capital Holdings Limited	48.26	5516674679.1	n/a	1992	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/axs
AXS^C	Axis Capital Holdings Limited	24.23	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/axs^c
AXS^D	Axis Capital Holdings Limited	20.02	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/axs^d
AZZ	AZZ Incorporated	44.9	1144910667.6	n/a	n/a	Consumer Durables	Building Products	http://www.nasdaq.com/symbol/azz
BGS	B&G Foods, Inc.	33.75	1803799462.5	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/bgs
BWC	Babcock & Wilcox Company (The)	31.19	3461699220.49	n/a	1993	Energy	Industrial Machinery/Components	http://www.nasdaq.com/symbol/bwc
MCI	Babson Capital Corporate Investors	14.65	281861209.45	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mci
BGH	Babson Capital Global Short Duration High Yield Fund	23.278	466906609.022	n/a	2006	n/a	n/a	http://www.nasdaq.com/symbol/bgh
MPV	Babson Capital Participation Investors	12.97	132076739.53	n/a	1988	Consumer Services	Miscellaneous	http://www.nasdaq.com/symbol/mpv
BMI	Badger Meter, Inc.	51.8	744748076.8	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/bmi
BHI	Baker Hughes Incorporated	57.96	25689362847.12	n/a	n/a	Energy	Metal Fabrications	http://www.nasdaq.com/symbol/bhi
BBN	BalckRock Build America Bond Trust	18.93	1080966396.57	n/a	2010	n/a	n/a	http://www.nasdaq.com/symbol/bbn
BLL	Ball Corporation	50.04	7237460139.84	n/a	1972	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/bll
BYI	Bally Technologies, Inc.	72.89	2839464645.64	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/byi
BALT	Baltic Trading Limited	4.95	186020485.2	n/a	2010	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/balt
BGE^B	Baltimore Gas & Electric Company	24.31	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bge^b
BBVA	Banco Bilbao Viscaya Argentaria S.A.	11.48	65715268116.68	n/a	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bbva
BBD	Banco Bradesco Sa	14.24	59911582315.36	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bbd
BBDO	Banco Bradesco Sa	15.49	59137244613.69	n/a	n/a	Capital Goods	Miscellaneous	http://www.nasdaq.com/symbol/bbdo
BCH	Banco De Chile	91.5	14209187439	n/a	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bch
BLX	Banco Latinoamericano de Comercio Exterior, S.A.	26.64	1261232305.2	n/a	1992	Finance	Commercial Banks	http://www.nasdaq.com/symbol/blx
BSBR	Banco Santander Brasil SA	6.79	25737227080.18	n/a	2009	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bsbr
BSAC	Banco Santander Chile	24.1	11353879115.6	n/a	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bsac
SAN	Banco Santander, S.A.	8.84	83406347462.36	n/a	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/san
SAN^A	Banco Santander, S.A.	25	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/san^a
SAN^B	Banco Santander, S.A.	18.46	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/san^b
SAN^C	Banco Santander, S.A.	24.3	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/san^c
SAN^E	Banco Santander, S.A.	26.82	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/san^e
SAN^F	Banco Santander, S.A.	1044	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/san^f
SAN^I	Banco Santander, S.A.	23.7999	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/san^i
CIB	BanColombia S.A.	54.21	6907771374.66	n/a	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/cib
BXS	BancorpSouth, Inc.	22.54	2145686892.58	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bxs
BAC	Bank of America Corporation	13.96	148899229844.28	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bac
BAC/WS/A	Bank of America Corporation	5.7374	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bac/ws/a
BAC/WS/B	Bank of America Corporation	0.7	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bac/ws/b
BAC^D	Bank of America Corporation	24.27	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bac^d
BAC^E	Bank of America Corporation	20	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bac^e
BAC^I	Bank of America Corporation	25.16	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bac^i
BAC^L	Bank of America Corporation	1080	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bac^l
BAC^Z	Bank of America Corporation	24.85	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bac^z
BML^G	Bank of America Corporation	18.5	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bml^g
BML^H	Bank of America Corporation	18.31	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bml^h
BML^I	Bank of America Corporation	24.06	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bml^i
BML^J	Bank of America Corporation	20.16	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bml^j
BML^L	Bank of America Corporation	19.77	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bml^l
BOH	Bank of Hawaii Corporation	58.12	2587638982	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/boh
BMO	Bank Of Montreal	70.18	45186923485.44	n/a	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bmo
BK	Bank Of New York Mellon Corporation (The)	32.37	37240930455.3	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bk
BK^C	Bank Of New York Mellon Corporation (The)	20.63	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bk^c
BNS	Bank of Nova Scotia (The)	61.31	73794246665.46	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bns
RATE	Bankrate, Inc.	17.56	1779618077.08	n/a	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/rate
BKU	BankUnited, Inc.	30.86	3114830214.36	n/a	2011	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bku
BCS	Barclays PLC	16.38	52697040881.94	n/a	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bcs
BCS^	Barclays PLC	24.53	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bcs^
BCS^A	Barclays PLC	25.16	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bcs^a
BCS^C	Barclays PLC	25.4	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bcs^c
BCS^D	Barclays PLC	25.56	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bcs^d
BKS	Barnes & Noble, Inc.	14.74	882155643.38	n/a	1993	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/bks
B	Barnes Group, Inc.	37.26	1965545518.86	n/a	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/b
ABX	Barrick Gold Corporation	18.34	18361135492.84	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/abx
BAS	Basic Energy Services, Inc.	15.26	643968078.18	n/a	2005	Energy	Oilfield Services/Equipment	http://www.nasdaq.com/symbol/bas
BAX	Baxter International Inc.	65.38	35481569284.14	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/bax
BTE	Baytex Energy Corp	40.39	5028441100.2	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/bte
BBT	BB&T Corporation	33.55	23650233481.6	n/a	1991	Finance	Major Banks	http://www.nasdaq.com/symbol/bbt
BBT^D	BB&T Corporation	22.01	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bbt^d
BBT^E	BB&T Corporation	20.74	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bbt^e
BBT^F	BB&T Corporation	19.51	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bbt^f
BBT^G	BB&T Corporation	19.66	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bbt^g
BFR	BBVA Banco Frances S.A.	7.06	1263452537.98	n/a	1993	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bfr
BBX	BBX Capital Corporation	13.44	212419320.96	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bbx
BCE	BCE, Inc.	43.66	33875468994.96	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/bce
BEAM	Beam Inc.	68.59	11105820154.75	n/a	1987	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/beam
TZF	Bear Stearns Depositor, Inc.	27.25	0	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/tzf
BZH	Beazer Homes USA, Inc.	18.05	452854807.45	n/a	1994	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/bzh
BZT	Beazer Homes USA, Inc.	29.0877	0	n/a	n/a	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/bzt
BDX	Becton, Dickinson and Company	107.06	20792373762.76	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/bdx
BDC	Belden Inc	66.53	2900795620.01	n/a	n/a	Basic Industries	Telecommunications Equipment	http://www.nasdaq.com/symbol/bdc
BLC	Belo Corporation	13.72	1428539982.8	n/a	1981	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/blc
BMS	Bemis Company, Inc.	39.29	4044535466.78	n/a	n/a	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/bms
BHE	Benchmark Electronics, Inc.	22.83	1240456041.42	n/a	n/a	Technology	Electrical Products	http://www.nasdaq.com/symbol/bhe
BRK/A	Berkshire Hathaway Inc.	172220	0	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/brk/a
BRK/B	Berkshire Hathaway Inc.	114.91	0	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/brk/b
BHLB	Berkshire Hills Bancorp, Inc.	25.28	632942716.48	n/a	n/a	Finance	Banks	http://www.nasdaq.com/symbol/bhlb
BRY	Berry Petroleum Company	50.49	2661472452.87	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/bry
BBY	Best Buy Co., Inc.	41.71	14244399993.59	n/a	n/a	Consumer Services	Consumer Electronics/Video Chains	http://www.nasdaq.com/symbol/bby
BGCA	BGC Partners, Inc.	26.15	0	n/a	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/bgca
BHP	BHP Billiton Limited	72.81	194689446093.99	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/bhp
BBL	BHP Billiton plc	63.79	170570522817.41	n/a	n/a	Energy	Coal Mining	http://www.nasdaq.com/symbol/bbl
BIG	Big Lots, Inc.	36.89	2150279254.83	n/a	n/a	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/big
BH	Biglari Holdings Inc.	454.08	651075796.8	n/a	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/bh
BBG	Bill Barrett Corporation	29.1	1425485295.9	n/a	2004	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/bbg
BIOA	BioAmber Inc.	7.06	129994473.9	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/bioa
BIOA/WS	BioAmber Inc.	1.02	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bioa/ws
BMR	Biomed Realty Trust	19.45	3736907630.15	n/a	2004	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/bmr
BIO	Bio-Rad Laboratories, Inc.	122.68	3507506339.92	n/a	n/a	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/bio
BIO/B	Bio-Rad Laboratories, Inc.	122.05	0	n/a	n/a	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/bio/b
BITA	Bitauto Holdings Limited	24	1011381360	n/a	2010	Technology	EDP Services	http://www.nasdaq.com/symbol/bita
BKH	Black Hills Corporation	52.14	2321186143.32	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/bkh
BJZ	Blackrock California Municipal 2018 Term Trust	15.652	100689754.256	n/a	2001	n/a	n/a	http://www.nasdaq.com/symbol/bjz
BFZ	BlackRock California Municipal Income Trust	14.2	452095368.4	n/a	2001	n/a	n/a	http://www.nasdaq.com/symbol/bfz
CII	Blackrock Capital and Income Strategies Fund Inc	13.49	595197686	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/cii
BHK	Blackrock Core Bond Trust	12.96	350275505.76	n/a	2001	n/a	n/a	http://www.nasdaq.com/symbol/bhk
CYE	Blackrock Corporate High Yield Fund III, Inc	7.34	275638983.3	n/a	1998	n/a	n/a	http://www.nasdaq.com/symbol/cye
HYV	Blackrock Corporate High Yield Fund V Inc	12.36	408066771.96	n/a	2001	n/a	n/a	http://www.nasdaq.com/symbol/hyv
HYT	Blackrock Corporate High Yield Fund VI Inc	12.06	427143974.4	n/a	2003	n/a	n/a	http://www.nasdaq.com/symbol/hyt
COY	Blackrock Corporate High Yield Fund, Inc.	7.18	251497155.62	n/a	1993	n/a	n/a	http://www.nasdaq.com/symbol/coy
BTZ	BlackRock Credit Allocation Income Trust	13.05	1410550618.5	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/btz
DSU	Blackrock Debt Strategies Fund, Inc.	4.09	443446548.51	n/a	1998	n/a	n/a	http://www.nasdaq.com/symbol/dsu
BHL	Blackrock Defined Opportunity Credit Trust	13.76	124212978.56	n/a	2008	n/a	n/a	http://www.nasdaq.com/symbol/bhl
BQR	BlackRock Ecosolutions Investment Trust	7.89	98791076.61	n/a	1983	n/a	n/a	http://www.nasdaq.com/symbol/bqr
BGR	BlackRock Energy and Resources Trust	26.62	792376696.54	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/bgr
BDJ	Blackrock Enhanced Equity Dividend Trust	7.8	1399965481.2	n/a	1990	n/a	n/a	http://www.nasdaq.com/symbol/bdj
EGF	Blackrock Enhanced Government Fund, Inc	14.57	160264769.37	n/a	2005	n/a	n/a	http://www.nasdaq.com/symbol/egf
